Provider,TotalClaims,UniqueBeneficiaries,TotalReimbursed,AvgReimbursed,MaxReimbursed,AvgDeductible,AvgDiagnosisCodes,AvgProcedureCodes,AvgHospitalStayDays,AvgClaimDuration,AvgPatientAge,DeceasedPatientCount,AvgChronicCondCount,InpatientClaimCount,OutpatientClaimCount,ClaimsPerPatient,InpatientRatio,DeceasedPatientRatio,FraudLabel
PRV56774,1,1,4000,4000.0,4000,1068.0,9.0,0.0,4.0,4.0,68.0,0,9.0,1,0,1.0,1.0,0.0,0
PRV56775,18,18,34350,1908.3333333333333,15000,178.0,3.8333333333333335,0.05555555555555555,1.7777777777777777,2.888888888888889,70.05555555555556,1,4.611111111111111,3,15,1.0,0.16666666666666666,0.05555555555555555,0
PRV56777,44,44,113150,2571.590909090909,28000,319.40909090909093,4.545454545454546,0.18181818181818182,1.4090909090909092,2.6136363636363638,75.72727272727273,0,4.659090909090909,13,31,1.0,0.29545454545454547,0.0,0
PRV56778,38,38,122180,3215.2631578947367,24000,422.10526315789474,5.078947368421052,0.21052631578947367,2.210526315789474,3.1315789473684212,74.26315789473684,0,4.552631578947368,15,23,1.0,0.39473684210526316,0.0,0
PRV56780,7,7,880,125.71428571428571,400,0.0,3.0,0.0,0.0,0.0,73.0,0,5.0,0,7,1.0,0.0,0.0,0
PRV56782,288,109,90010,312.53472222222223,9030,1.7708333333333333,2.6875,0.0,0.0,1.7534722222222223,73.94444444444444,1,4.819444444444445,0,288,2.6422018348623855,0.0,0.009174311926605505,0
PRV56783,85,69,25430,299.1764705882353,3100,0.0,2.3176470588235296,0.0,0.0,1.411764705882353,71.34117647058824,0,4.447058823529412,0,85,1.2318840579710144,0.0,0.0,0
PRV56784,19,18,6920,364.2105263157895,2080,20.526315789473685,3.210526315789474,0.0,0.0,0.05263157894736842,70.36842105263158,0,4.105263157894737,0,19,1.0555555555555556,0.0,0.0,0
PRV56788,177,116,50070,282.8813559322034,3300,0.96045197740113,2.4745762711864407,0.0,0.0,1.271186440677966,74.15254237288136,0,4.451977401129944,0,177,1.5258620689655173,0.0,0.0,0
PRV56789,67,49,63510,947.9104477611941,18000,114.11940298507463,3.08955223880597,0.04477611940298507,0.47761194029850745,1.1343283582089552,74.95522388059702,0,4.388059701492537,7,60,1.3673469387755102,0.1044776119402985,0.0,0
PRV56790,91,64,34990,384.5054945054945,5400,0.43956043956043955,2.769230769230769,0.0,0.0,1.2527472527472527,72.6923076923077,1,4.329670329670329,0,91,1.421875,0.0,0.015625,0
PRV56791,233,162,67030,287.6824034334764,3300,2.532188841201717,2.6180257510729614,0.004291845493562232,0.0,1.3562231759656653,73.11158798283262,0,4.351931330472103,0,233,1.4382716049382716,0.0,0.0,0
PRV56792,8,8,2460,307.5,800,0.0,2.625,0.0,0.0,0.875,72.25,0,5.375,0,8,1.0,0.0,0.0,0
PRV56793,31,29,56330,1817.0967741935483,20000,103.35483870967742,2.870967741935484,0.0967741935483871,0.3870967741935484,2.3548387096774195,71.58064516129032,0,4.935483870967742,3,28,1.0689655172413792,0.0967741935483871,0.0,0
PRV56796,92,87,71490,777.0652173913044,26000,26.804347826086957,2.967391304347826,0.021739130434782608,0.13043478260869565,0.7717391304347826,72.32608695652173,0,4.804347826086956,3,89,1.0574712643678161,0.03260869565217391,0.0,0
PRV56797,5,5,1260,252.0,800,0.0,1.2,0.0,0.0,0.0,76.2,0,4.4,0,5,1.0,0.0,0.0,0
PRV56798,24,22,10100,420.8333333333333,2400,1.6666666666666667,3.0833333333333335,0.0,0.0,2.375,76.70833333333333,0,5.0,0,24,1.0909090909090908,0.0,0.0,0
PRV56800,57,48,100830,1768.9473684210527,20000,132.73684210526315,3.5789473684210527,0.10526315789473684,1.0175438596491229,2.2280701754385963,73.47368421052632,0,4.7894736842105265,7,50,1.1875,0.12280701754385964,0.0,0
PRV56801,25,24,8210,328.4,3300,1.6,2.24,0.0,0.0,2.76,74.52,0,4.2,0,25,1.0416666666666667,0.0,0.0,0
PRV56802,13,11,185000,14230.76923076923,53000,1068.0,8.538461538461538,0.6153846153846154,4.384615384615385,4.384615384615385,79.76923076923077,0,5.153846153846154,13,0,1.1818181818181819,1.0,0.0,0
PRV56803,795,416,319420,401.7861635220126,28000,11.290566037735848,2.7232704402515724,0.00880503144654088,0.06666666666666667,1.6666666666666667,74.29559748427673,5,4.477987421383648,8,787,1.9110576923076923,0.010062893081761006,0.01201923076923077,0
PRV56805,1,1,70,70.0,70,0.0,1.0,0.0,0.0,0.0,73.0,0,2.0,0,1,1.0,0.0,0.0,0
PRV56807,91,85,22740,249.8901098901099,3500,4.285714285714286,2.6043956043956045,0.0,0.0,1.2637362637362637,72.73626373626374,1,4.3076923076923075,0,91,1.0705882352941176,0.0,0.011764705882352941,0
PRV56808,62,62,433610,6993.709677419355,54000,809.6129032258065,6.403225806451613,0.5,3.338709677419355,3.661290322580645,75.30645161290323,0,4.483870967741935,47,15,1.0,0.7580645161290323,0.0,1
PRV56809,44,41,45270,1028.8636363636363,13000,98.45454545454545,3.1818181818181817,0.09090909090909091,0.4090909090909091,1.4545454545454546,74.56818181818181,0,4.045454545454546,4,40,1.0731707317073171,0.09090909090909091,0.0,0
PRV56810,14,14,7890,563.5714285714286,2900,0.0,3.142857142857143,0.0,0.0,2.857142857142857,71.42857142857143,0,3.857142857142857,0,14,1.0,0.0,0.0,0
PRV56811,62,60,106050,1710.483870967742,35000,125.09677419354838,2.9838709677419355,0.0967741935483871,0.6935483870967742,1.8225806451612903,75.33870967741936,0,4.612903225806452,8,54,1.0333333333333334,0.12903225806451613,0.0,0
PRV56813,106,83,33940,320.188679245283,3300,3.207547169811321,2.4339622641509435,0.0,0.0,1.4245283018867925,68.74528301886792,0,4.3584905660377355,0,106,1.2771084337349397,0.0,0.0,0
PRV56816,15,15,7040,469.3333333333333,2100,0.0,3.8,0.0,0.0,1.4,69.13333333333334,0,3.8666666666666667,0,15,1.0,0.0,0.0,0
PRV56818,20,17,45540,2277.0,26000,213.6,3.25,0.4,0.95,1.15,74.35,0,3.7,4,16,1.1764705882352942,0.2,0.0,0
PRV56819,25,23,220900,8836.0,57000,982.56,6.8,0.72,6.44,6.44,78.48,0,5.12,24,1,1.0869565217391304,0.96,0.0,0
PRV56820,5,4,820,164.0,300,0.0,2.2,0.0,0.0,0.0,69.0,0,1.6,0,5,1.25,0.0,0.0,0
PRV56821,12,11,3160,263.3333333333333,2000,5.833333333333333,2.0833333333333335,0.0,0.0,1.6666666666666667,69.0,0,3.8333333333333335,0,12,1.0909090909090908,0.0,0.0,0
PRV56823,18,15,6320,351.1111111111111,1900,0.5555555555555556,3.1666666666666665,0.0,0.0,2.2222222222222223,79.0,0,4.888888888888889,0,18,1.2,0.0,0.0,0
PRV56824,136,125,47540,349.55882352941177,3300,0.9558823529411765,2.573529411764706,0.0,0.0,1.4264705882352942,73.96323529411765,1,4.669117647058823,0,136,1.088,0.0,0.008,0
PRV56826,24,24,20870,869.5833333333334,7000,181.75,4.208333333333333,0.08333333333333333,0.625,1.7083333333333333,73.66666666666667,0,4.666666666666667,4,20,1.0,0.16666666666666666,0.0,0
PRV56828,142,131,40510,285.28169014084506,3300,2.816901408450704,2.4225352112676055,0.0,0.0,1.204225352112676,73.19014084507042,2,4.345070422535211,0,142,1.083969465648855,0.0,0.015267175572519083,0
PRV56829,193,95,56270,291.55440414507774,4800,1.761658031088083,2.626943005181347,0.0,0.0,2.0,70.43523316062176,2,4.419689119170984,0,193,2.031578947368421,0.0,0.021052631578947368,0
PRV56830,7,7,6580,940.0,3300,14.285714285714286,4.428571428571429,0.0,0.0,7.0,78.42857142857143,0,4.857142857142857,0,7,1.0,0.0,0.0,0
PRV56831,5,5,760,152.0,500,0.0,2.8,0.0,0.0,2.2,69.8,0,5.0,0,5,1.0,0.0,0.0,0
PRV56832,11,11,7520,683.6363636363636,4000,0.0,1.3636363636363635,0.0,0.0,0.0,68.0909090909091,0,3.6363636363636362,0,11,1.0,0.0,0.0,0
PRV56833,8,7,710,88.75,500,0.0,3.125,0.0,0.0,0.0,74.625,0,4.5,0,8,1.1428571428571428,0.0,0.0,0
PRV56834,16,6,6850,428.125,3000,66.75,2.5625,0.0,0.125,0.1875,81.25,0,4.6875,1,15,2.6666666666666665,0.0625,0.0,0
PRV56835,103,52,24640,239.2233009708738,3300,2.8155339805825244,2.2718446601941746,0.0,0.0,0.6407766990291263,68.47572815533981,0,4.631067961165049,0,103,1.9807692307692308,0.0,0.0,0
PRV56836,3,3,740,246.66666666666666,600,0.0,1.6666666666666667,0.0,0.0,1.3333333333333333,72.33333333333333,0,5.666666666666667,0,3,1.0,0.0,0.0,0
PRV56837,42,27,17170,408.8095238095238,3300,2.142857142857143,2.857142857142857,0.0,0.0,3.238095238095238,75.66666666666667,0,3.642857142857143,0,42,1.5555555555555556,0.0,0.0,0
PRV56839,12,12,17870,1489.1666666666667,9000,178.0,3.5,0.16666666666666666,0.5,2.8333333333333335,74.08333333333333,0,4.0,2,10,1.0,0.16666666666666666,0.0,0
PRV56840,89,33,19090,214.4943820224719,1800,6.51685393258427,2.4269662921348316,0.0,0.0,1.3595505617977528,77.61797752808988,1,4.348314606741573,0,89,2.696969696969697,0.0,0.030303030303030304,0
PRV56843,2,2,860,430.0,800,0.0,5.5,0.0,0.0,0.0,90.5,0,1.5,0,2,1.0,0.0,0.0,0
PRV56845,9,9,600,66.66666666666667,200,14.444444444444445,2.6666666666666665,0.0,0.0,0.0,79.88888888888889,0,5.666666666666667,0,9,1.0,0.0,0.0,0
PRV56846,21,9,7020,334.2857142857143,3300,1.4285714285714286,2.8095238095238093,0.0,0.0,0.047619047619047616,76.57142857142857,0,2.9523809523809526,0,21,2.3333333333333335,0.0,0.0,0
PRV56850,17,6,4650,273.52941176470586,1600,9.411764705882353,2.6470588235294117,0.0,0.0,1.1764705882352942,72.05882352941177,0,4.882352941176471,0,17,2.8333333333333335,0.0,0.0,0
PRV56851,20,7,7380,369.0,2000,3.0,3.2,0.0,0.0,0.8,80.0,0,6.1,0,20,2.857142857142857,0.0,0.0,0
PRV56852,20,9,1960,98.0,700,4.5,2.6,0.0,0.0,0.0,69.35,0,1.85,0,20,2.2222222222222223,0.0,0.0,0
PRV56853,27,6,5340,197.77777777777777,2400,1.4814814814814814,3.074074074074074,0.0,0.0,2.3703703703703702,73.33333333333333,0,4.481481481481482,0,27,4.5,0.0,0.0,0
PRV56854,3,3,600,200.0,500,0.0,3.3333333333333335,0.0,0.0,0.3333333333333333,73.66666666666667,0,4.666666666666667,0,3,1.0,0.0,0.0,0
PRV56855,4,3,290,72.5,200,25.0,3.0,0.0,0.0,3.5,75.25,0,4.75,0,4,1.3333333333333333,0.0,0.0,0
PRV56856,90,31,23670,263.0,3000,3.0,2.588888888888889,0.0,0.0,0.6666666666666666,74.95555555555555,0,4.844444444444444,0,90,2.903225806451613,0.0,0.0,0
PRV56857,46,20,16480,358.2608695652174,3300,0.0,2.391304347826087,0.0,0.0,0.7608695652173914,74.34782608695652,0,5.021739130434782,0,46,2.3,0.0,0.0,0
PRV56858,40,23,7870,196.75,1900,5.5,2.65,0.0,0.0,1.5,71.725,0,4.675,0,40,1.7391304347826086,0.0,0.0,0
PRV56860,3,3,2570,856.6666666666666,2400,0.0,3.3333333333333335,0.0,0.0,6.666666666666667,74.0,0,2.3333333333333335,0,3,1.0,0.0,0.0,0
PRV56861,31,22,5560,179.3548387096774,1200,0.0,2.838709677419355,0.0,0.0,1.1935483870967742,72.38709677419355,0,4.096774193548387,0,31,1.4090909090909092,0.0,0.0,0
PRV56862,14,8,2990,213.57142857142858,2100,0.0,2.2142857142857144,0.0,0.0,0.5,83.71428571428571,0,5.5,0,14,1.75,0.0,0.0,0
PRV56863,52,29,14070,270.5769230769231,3300,1.9230769230769231,2.480769230769231,0.0,0.0,0.6346153846153846,68.67307692307692,0,4.038461538461538,0,52,1.793103448275862,0.0,0.0,0
PRV56864,24,12,3800,158.33333333333334,1500,0.0,2.0,0.0,0.0,2.5,77.5,5,5.166666666666667,0,24,2.0,0.0,0.4166666666666667,0
PRV56866,68,23,27180,399.70588235294116,3300,1.6176470588235294,2.4705882352941178,0.0,0.0,2.9558823529411766,83.44117647058823,0,4.720588235294118,0,68,2.9565217391304346,0.0,0.0,0
PRV56867,9,8,3430,381.1111111111111,2000,7.777777777777778,3.0,0.0,0.0,2.2222222222222223,73.0,0,5.333333333333333,0,9,1.125,0.0,0.0,0
PRV56868,18,7,7590,421.6666666666667,2700,0.0,3.3333333333333335,0.0,0.0,1.2222222222222223,71.72222222222223,0,4.222222222222222,0,18,2.5714285714285716,0.0,0.0,0
PRV56869,36,24,11220,311.6666666666667,2200,1.3888888888888888,2.361111111111111,0.0,0.0,0.9166666666666666,74.22222222222223,0,5.0,0,36,1.5,0.0,0.0,0
PRV56870,13,13,119000,9153.846153846154,16000,1068.0,8.307692307692308,0.9230769230769231,4.538461538461538,4.538461538461538,76.6923076923077,0,5.0,13,0,1.0,1.0,0.0,0
PRV56871,11,11,4350,395.45454545454544,2000,4.545454545454546,3.727272727272727,0.0,0.0,1.8181818181818181,76.27272727272727,0,4.454545454545454,0,11,1.0,0.0,0.0,0
PRV56873,2,2,6070,3035.0,6000,534.0,5.0,0.0,1.5,1.5,79.5,0,7.0,1,1,1.0,0.5,0.0,0
PRV56877,44,34,170410,3872.9545454545455,46000,365.22727272727275,4.295454545454546,0.20454545454545456,1.9090909090909092,2.8636363636363638,75.0,0,4.340909090909091,15,29,1.2941176470588236,0.3409090909090909,0.0,1
PRV56878,26,8,6660,256.15384615384613,1300,1.5384615384615385,2.576923076923077,0.0,0.0,0.038461538461538464,80.15384615384616,0,4.0,0,26,3.25,0.0,0.0,0
PRV56879,7,6,8140,1162.857142857143,3300,14.285714285714286,2.4285714285714284,0.0,0.0,0.14285714285714285,66.71428571428571,0,2.5714285714285716,0,7,1.1666666666666667,0.0,0.0,0
PRV56880,2,2,260,130.0,200,0.0,4.5,0.0,0.0,0.0,69.5,0,6.0,0,2,1.0,0.0,0.0,0
PRV56881,78,31,17200,220.51282051282053,2200,1.9230769230769231,2.4871794871794872,0.0,0.0,1.8205128205128205,71.38461538461539,1,4.653846153846154,0,78,2.5161290322580645,0.0,0.03225806451612903,0
PRV56882,21,10,4050,192.85714285714286,1200,1.9047619047619047,2.5714285714285716,0.0,0.0,1.9047619047619047,75.61904761904762,0,3.0952380952380953,0,21,2.1,0.0,0.0,0
PRV56884,8,8,1440,180.0,900,12.5,2.875,0.0,0.0,1.0,72.875,0,5.625,0,8,1.0,0.0,0.0,0
PRV56885,10,6,66050,6605.0,14000,961.2,7.3,0.6,5.0,5.0,71.0,0,5.9,9,1,1.6666666666666667,0.9,0.0,0
PRV56886,11,3,1360,123.63636363636364,500,0.0,3.1818181818181817,0.0,0.0,2.6363636363636362,78.0,0,6.7272727272727275,0,11,3.6666666666666665,0.0,0.0,0
PRV56887,36,11,9120,253.33333333333334,2700,6.388888888888889,2.3055555555555554,0.0,0.0,0.6111111111111112,83.44444444444444,0,3.111111111111111,0,36,3.272727272727273,0.0,0.0,0
PRV56888,10,10,6050,605.0,3000,1.0,3.8,0.0,0.0,0.2,72.1,0,4.5,0,10,1.0,0.0,0.0,0
PRV56889,50,29,126550,2531.0,57000,115.8,3.14,0.1,0.92,1.08,72.42,1,4.72,5,45,1.7241379310344827,0.1,0.034482758620689655,0
PRV56890,12,5,4270,355.8333333333333,1500,5.0,2.3333333333333335,0.0,0.0,0.9166666666666666,84.0,0,3.9166666666666665,0,12,2.4,0.0,0.0,0
PRV56891,1,1,10,10.0,10,20.0,2.0,0.0,0.0,0.0,47.0,0,5.0,0,1,1.0,0.0,0.0,0
PRV56892,13,5,3180,244.6153846153846,1600,0.0,2.4615384615384617,0.0,0.0,0.38461538461538464,71.76923076923077,0,3.769230769230769,0,13,2.6,0.0,0.0,0
PRV56893,7,7,3020,431.42857142857144,1500,0.0,2.2857142857142856,0.0,0.0,2.7142857142857144,80.42857142857143,0,5.0,0,7,1.0,0.0,0.0,0
PRV56894,26,23,4360,167.69230769230768,2100,0.0,2.3461538461538463,0.0,0.0,1.9615384615384615,72.65384615384616,0,3.769230769230769,0,26,1.1304347826086956,0.0,0.0,0
PRV56895,14,14,145000,10357.142857142857,36000,991.7142857142857,7.5,0.5,7.285714285714286,7.357142857142857,73.71428571428571,1,5.5,13,1,1.0,0.9285714285714286,0.07142857142857142,0
PRV56896,3,3,60000,20000.0,57000,1068.0,9.0,1.3333333333333333,9.333333333333334,9.333333333333334,65.66666666666667,0,4.666666666666667,3,0,1.0,1.0,0.0,0
PRV56897,8,8,62000,7750.0,17000,934.5,8.625,1.125,5.25,5.25,73.5,0,5.75,8,0,1.0,1.0,0.0,0
PRV56900,2,2,19000,9500.0,16000,1068.0,7.5,0.5,5.0,5.0,85.0,0,6.0,2,0,1.0,1.0,0.0,0
PRV56901,66,48,10190,154.3939393939394,1200,0.30303030303030304,2.8333333333333335,0.0,0.0,0.8333333333333334,72.95454545454545,0,4.393939393939394,0,66,1.375,0.0,0.0,0
PRV56902,1,1,4000,4000.0,4000,1068.0,9.0,0.0,3.0,3.0,81.0,0,4.0,1,0,1.0,1.0,0.0,0
PRV56903,2,2,57000,28500.0,49000,1068.0,9.0,2.0,10.0,10.0,67.0,0,8.0,2,0,1.0,1.0,0.0,0
PRV56904,4,4,28000,7000.0,13000,1068.0,9.25,0.75,5.5,5.5,70.0,0,5.75,4,0,1.0,1.0,0.0,0
PRV56905,15,13,6080,405.3333333333333,1600,3.3333333333333335,3.2666666666666666,0.0,0.0,4.666666666666667,72.73333333333333,0,5.533333333333333,0,15,1.1538461538461537,0.0,0.0,0
PRV56906,7,7,52100,7442.857142857143,23000,915.4285714285714,6.857142857142857,0.5714285714285714,7.142857142857143,7.142857142857143,65.0,0,6.142857142857143,6,1,1.0,0.8571428571428571,0.0,0
PRV56907,15,15,5820,388.0,2200,0.0,1.8,0.0,0.0,1.3333333333333333,73.0,0,3.8,0,15,1.0,0.0,0.0,0
PRV56908,2,2,5060,2530.0,5000,534.0,5.0,0.0,0.0,0.0,68.5,0,2.5,1,1,1.0,0.5,0.0,0
PRV56909,7,6,18590,2655.714285714286,7000,457.7142857142857,5.142857142857143,0.2857142857142857,2.142857142857143,3.142857142857143,64.71428571428571,0,3.857142857142857,3,4,1.1666666666666667,0.42857142857142855,0.0,0
PRV56910,5,5,37260,7452.0,18000,854.4,6.6,0.8,2.6,2.6,67.6,0,4.2,4,1,1.0,0.8,0.0,0
PRV56912,7,7,90000,12857.142857142857,56000,1068.0,8.571428571428571,0.8571428571428571,5.285714285714286,5.285714285714286,74.57142857142857,0,6.285714285714286,7,0,1.0,1.0,0.0,0
PRV56914,6,6,70000,11666.666666666666,33000,1068.0,7.833333333333333,0.8333333333333334,7.333333333333333,7.333333333333333,70.0,0,6.166666666666667,6,0,1.0,1.0,0.0,0
PRV56915,4,4,30900,7725.0,20000,1068.0,9.25,0.75,5.75,5.75,81.5,0,7.25,4,0,1.0,1.0,0.0,0
PRV56916,11,10,113700,10336.363636363636,29000,1068.0,7.545454545454546,0.5454545454545454,4.2727272727272725,4.2727272727272725,71.18181818181819,0,6.545454545454546,11,0,1.1,1.0,0.0,0
PRV56917,8,7,14880,1860.0,7000,267.0,4.125,0.125,0.875,0.875,66.625,0,5.25,2,6,1.1428571428571428,0.25,0.0,0
PRV56918,7,7,142000,20285.714285714286,57000,1068.0,8.571428571428571,1.0,11.571428571428571,11.571428571428571,69.57142857142857,0,4.428571428571429,7,0,1.0,1.0,0.0,1
PRV56919,2,2,30,15.0,20,0.0,4.5,0.0,0.0,1.5,78.0,0,5.0,0,2,1.0,0.0,0.0,0
PRV56920,1,1,80,80.0,80,0.0,4.0,0.0,0.0,0.0,74.0,0,1.0,0,1,1.0,0.0,0.0,0
PRV56923,41,27,6030,147.0731707317073,1000,7.560975609756097,2.7804878048780486,0.0,0.0,0.975609756097561,75.26829268292683,0,3.8780487804878048,0,41,1.5185185185185186,0.0,0.0,0
PRV56926,1,1,20,20.0,20,0.0,3.0,0.0,0.0,0.0,75.0,0,4.0,0,1,1.0,0.0,0.0,0
PRV56928,32,28,6530,204.0625,1100,3.4375,2.96875,0.0,0.0,1.0,73.125,0,5.09375,0,32,1.1428571428571428,0.0,0.0,0
PRV56929,45,32,7670,170.44444444444446,2200,3.111111111111111,2.1777777777777776,0.0,0.0,1.8444444444444446,72.28888888888889,0,4.844444444444444,0,45,1.40625,0.0,0.0,0
PRV56930,24,19,6680,278.3333333333333,2400,0.0,3.0833333333333335,0.0,0.0,1.6666666666666667,76.29166666666667,0,3.9166666666666665,0,24,1.263157894736842,0.0,0.0,0
PRV56931,21,17,6610,314.76190476190476,1700,0.0,3.0476190476190474,0.0,0.0,1.0952380952380953,69.38095238095238,0,3.8095238095238093,0,21,1.2352941176470589,0.0,0.0,0
PRV56932,9,8,810,90.0,300,3.3333333333333335,1.4444444444444444,0.0,0.0,2.2222222222222223,78.88888888888889,0,5.0,0,9,1.125,0.0,0.0,0
PRV56933,12,12,4660,388.3333333333333,1600,0.0,3.1666666666666665,0.0,0.0,3.25,65.41666666666667,0,4.0,0,12,1.0,0.0,0.0,0
PRV56934,6,6,450,75.0,100,0.0,2.6666666666666665,0.0,0.0,0.0,76.0,0,1.8333333333333333,0,6,1.0,0.0,0.0,0
PRV56935,24,15,13190,549.5833333333334,3300,0.0,2.5,0.0,0.0,1.25,74.41666666666667,0,4.208333333333333,0,24,1.6,0.0,0.0,0
PRV56937,5,5,310,62.0,200,0.0,1.8,0.0,0.0,6.8,65.6,0,3.2,0,5,1.0,0.0,0.0,0
PRV56938,22,21,3840,174.54545454545453,900,3.6363636363636362,2.090909090909091,0.0,0.0,2.5,73.5,0,4.181818181818182,0,22,1.0476190476190477,0.0,0.0,0
PRV56939,16,15,5080,317.5,1900,5.0,3.375,0.0,0.0,1.0,71.0,0,4.625,0,16,1.0666666666666667,0.0,0.0,0
PRV56941,21,20,4280,203.8095238095238,800,4.761904761904762,2.5238095238095237,0.0,0.0,2.857142857142857,74.0952380952381,1,4.0,0,21,1.05,0.0,0.05,0
PRV56942,24,23,6960,290.0,2100,1.6666666666666667,2.75,0.0,0.0,0.9583333333333334,76.54166666666667,0,5.083333333333333,0,24,1.0434782608695652,0.0,0.0,0
PRV56944,3,3,180,60.0,100,0.0,1.3333333333333333,0.0,0.0,0.0,76.66666666666667,0,4.0,0,3,1.0,0.0,0.0,0
PRV56945,57,41,21400,375.43859649122805,3300,2.6315789473684212,3.0526315789473686,0.0,0.0,2.0,75.10526315789474,0,4.368421052631579,0,57,1.3902439024390243,0.0,0.0,0
PRV56946,2,1,120,60.0,100,0.0,4.5,0.0,0.0,0.0,67.0,0,7.0,0,2,2.0,0.0,0.0,0
PRV56947,3,3,580,193.33333333333334,500,6.666666666666667,4.666666666666667,0.0,0.0,1.0,72.33333333333333,0,4.333333333333333,0,3,1.0,0.0,0.0,0
PRV56948,3,3,670,223.33333333333334,500,0.0,2.0,0.0,0.0,0.0,78.66666666666667,0,2.6666666666666665,0,3,1.0,0.0,0.0,0
PRV56949,104,43,31960,307.3076923076923,3300,4.8076923076923075,2.7403846153846154,0.0,0.0,1.5673076923076923,73.0,2,4.509615384615385,0,104,2.4186046511627906,0.0,0.046511627906976744,0
PRV56950,3,3,1140,380.0,600,0.0,2.6666666666666665,0.0,0.0,0.0,65.66666666666667,0,6.666666666666667,0,3,1.0,0.0,0.0,0
PRV56951,19,8,5170,272.10526315789474,1900,3.6842105263157894,2.8421052631578947,0.0,0.0,2.526315789473684,73.52631578947368,0,5.684210526315789,0,19,2.375,0.0,0.0,0
PRV56953,20,19,2870,143.5,700,7.0,2.45,0.0,0.0,1.55,75.2,0,4.2,0,20,1.0526315789473684,0.0,0.0,0
PRV56954,20,19,2910,145.5,600,0.0,2.55,0.0,0.0,2.05,75.6,0,4.65,0,20,1.0526315789473684,0.0,0.0,0
PRV56956,5,5,2810,562.0,2600,0.0,1.8,0.0,0.0,4.0,67.6,0,2.8,0,5,1.0,0.0,0.0,0
PRV56957,138,108,44400,321.7391304347826,4060,4.27536231884058,2.5579710144927534,0.0,0.0,1.1884057971014492,70.02173913043478,0,4.340579710144928,0,138,1.2777777777777777,0.0,0.0,0
PRV56958,13,12,4980,383.0769230769231,2100,0.0,2.769230769230769,0.0,0.0,3.076923076923077,75.23076923076923,0,4.461538461538462,0,13,1.0833333333333333,0.0,0.0,0
PRV56960,8,8,2540,317.5,800,3.75,2.375,0.0,0.0,0.0,70.75,0,4.75,0,8,1.0,0.0,0.0,0
PRV56963,6,6,1440,240.0,1000,0.0,2.8333333333333335,0.0,0.0,0.0,79.0,0,3.6666666666666665,0,6,1.0,0.0,0.0,0
PRV56964,5,5,1000,200.0,500,0.0,2.4,0.0,0.0,0.0,68.8,0,3.2,0,5,1.0,0.0,0.0,0
PRV56965,3,3,650,216.66666666666666,600,0.0,1.3333333333333333,0.0,0.0,0.0,74.66666666666667,0,2.3333333333333335,0,3,1.0,0.0,0.0,0
PRV56966,2,2,240,120.0,200,0.0,1.5,0.0,0.0,0.0,67.5,0,1.5,0,2,1.0,0.0,0.0,0
PRV56967,91,79,25440,279.56043956043953,2400,4.175824175824176,2.9450549450549453,0.0,0.0,1.4945054945054945,73.01098901098901,1,4.285714285714286,0,91,1.1518987341772151,0.0,0.012658227848101266,0
PRV56969,1,1,10,10.0,10,0.0,1.0,0.0,0.0,0.0,85.0,0,6.0,0,1,1.0,0.0,0.0,0
PRV56970,2,2,210,105.0,200,0.0,1.0,0.0,0.0,0.0,59.5,0,4.0,0,2,1.0,0.0,0.0,0
PRV56971,4,4,400,100.0,200,0.0,3.0,0.0,0.0,0.0,74.5,0,5.25,0,4,1.0,0.0,0.0,0
PRV56972,48,45,23760,495.0,3300,1.25,2.7916666666666665,0.0,0.0,1.5416666666666667,76.75,0,4.458333333333333,0,48,1.0666666666666667,0.0,0.0,0
PRV56973,17,17,5220,307.05882352941177,1700,0.5882352941176471,2.176470588235294,0.0,0.0,0.0,75.52941176470588,0,3.8823529411764706,0,17,1.0,0.0,0.0,0
PRV56974,1,1,80,80.0,80,0.0,2.0,0.0,0.0,0.0,99.0,0,3.0,0,1,1.0,0.0,0.0,0
PRV56976,6,6,1940,323.3333333333333,1600,0.0,3.0,0.0,0.0,3.8333333333333335,80.66666666666667,0,4.333333333333333,0,6,1.0,0.0,0.0,0
PRV56977,8,8,1040,130.0,400,0.0,2.25,0.0,0.0,0.875,78.125,0,6.125,0,8,1.0,0.0,0.0,0
PRV56978,120,97,24030,200.25,2300,2.75,2.2916666666666665,0.0,0.0,1.3833333333333333,73.08333333333333,1,4.291666666666667,0,120,1.2371134020618557,0.0,0.010309278350515464,0
PRV56980,17,17,3070,180.58823529411765,900,0.0,2.3529411764705883,0.0,0.0,1.1764705882352942,71.11764705882354,0,4.352941176470588,0,17,1.0,0.0,0.0,0
PRV56981,7,7,710,101.42857142857143,400,0.0,1.4285714285714286,0.0,0.0,0.0,72.57142857142857,0,2.4285714285714284,0,7,1.0,0.0,0.0,0
PRV56982,24,21,9470,394.5833333333333,3200,4.166666666666667,2.5416666666666665,0.0,0.0,1.6666666666666667,72.95833333333333,0,4.125,0,24,1.1428571428571428,0.0,0.0,0
PRV56984,3,3,780,260.0,700,0.0,2.3333333333333335,0.0,0.0,1.0,70.66666666666667,0,2.6666666666666665,0,3,1.0,0.0,0.0,0
PRV56985,17,17,1940,114.11764705882354,600,2.3529411764705883,3.0588235294117645,0.0,0.0,0.058823529411764705,68.58823529411765,0,4.0588235294117645,0,17,1.0,0.0,0.0,0
PRV56986,2,2,310,155.0,300,0.0,1.5,0.0,0.0,0.0,76.5,0,0.0,0,2,1.0,0.0,0.0,0
